Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-99.29,49.28,BALDUR,5010140,2006-05-08,2006,5,8,,23.0,,6.5,,14.8,,3.2,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-05-09,2006,5,9,,17.0,,6.5,,11.8,,6.2,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-05-10,2006,5,10,,12.0,,4.0,,8.0,,10.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-05-11,2006,5,11,,12.0,,-3.5,,4.3,,13.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-05-12,2006,5,12,,16.0,,-3.5,,6.3,,11.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-05-13,2006,5,13,,10.0,,-2.0,,4.0,,14.0,,0.0,,2.2,,0.0,,2.2,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-05-14,2006,5,14,,14.5,,5.5,,10.0,,8.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-05-15,2006,5,15,,15.0,,7.5,,11.3,,6.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-05-16,2006,5,16,,25.5,,1.5,,13.5,,4.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-05-17,2006,5,17,,21.5,,1.0,,11.3,,6.7,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-05-18,2006,5,18,,24.0,,6.0,,15.0,,3.0,,0.0,,1.2,,0.0,,1.2,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-05-19,2006,5,19,,23.0,,3.0,,13.0,,5.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-05-20,2006,5,20,,13.0,,3.5,,8.3,,9.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-05-21,2006,5,21,,15.5,,-1.0,,7.3,,10.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-05-22,2006,5,22,,25.5,,-0.5,,12.5,,5.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-05-23,2006,5,23,,31.0,,4.5,,17.8,,0.2,,0.0,,3.8,,0.0,,3.8,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-05-24,2006,5,24,,21.5,,12.0,,16.8,,1.2,,0.0,,10.2,,0.0,,10.2,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-05-25,2006,5,25,,20.0,,15.0,,17.5,,0.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-05-26,2006,5,26,,22.0,,7.0,,14.5,,3.5,,0.0,,4.4,,0.0,,4.4,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-05-27,2006,5,27,,17.0,,0.5,,8.8,,9.2,,0.0,,7.6,,0.0,,7.6,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-05-28,2006,5,28,,20.5,,10.0,,15.3,,2.7,,0.0,,1.6,,0.0,,1.6,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-05-29,2006,5,29,,20.0,,10.5,,15.3,,2.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-05-30,2006,5,30,,21.5,,9.5,,15.5,,2.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-05-31,2006,5,31,,21.5,,6.5,,14.0,,4.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-06-01,2006,6,1,,25.0,,7.0,,16.0,,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-06-02,2006,6,2,,28.5,,9.0,,18.8,,0.0,,0.8,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-06-03,2006,6,3,,30.5,,14.0,,22.3,,0.0,,4.3,,1.8,,0.0,,1.8,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-06-04,2006,6,4,,26.0,,14.0,,20.0,,0.0,,2.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-06-05,2006,6,5,,25.0,,11.0,,18.0,,0.0,,0.0,,8.2,,0.0,,8.2,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-06-06,2006,6,6,,26.5,,10.5,,18.5,,0.0,,0.5,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-06-07,2006,6,7,,24.0,,8.5,,16.3,,1.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-06-08,2006,6,8,,17.0,,7.0,,12.0,,6.0,,0.0,,2.2,,0.0,,2.2,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-06-09,2006,6,9,,13.0,,9.5,,11.3,,6.7,,0.0,,1.6,,0.0,,1.6,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-06-10,2006,6,10,,19.0,,10.0,,14.5,,3.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-06-11,2006,6,11,,16.5,,9.0,,12.8,,5.2,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-06-12,2006,6,12,,24.5,,9.5,,17.0,,1.0,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-06-13,2006,6,13,,22.5,,7.0,,14.8,,3.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-06-14,2006,6,14,,26.0,,8.5,,17.3,,0.7,,0.0,,5.0,,0.0,,5.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-06-15,2006,6,15,,28.5,,11.5,,20.0,,0.0,,2.0,,13.4,,0.0,,13.4,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-06-16,2006,6,16,,28.0,,15.0,,21.5,,0.0,,3.5,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-06-17,2006,6,17,,26.0,,13.5,,19.8,,0.0,,1.8,,0.0,T,0.0,,0.0,T,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-06-18,2006,6,18,,20.0,,14.5,,17.3,,0.7,,0.0,,13.2,,0.0,,13.2,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-06-19,2006,6,19,,26.0,,10.0,,18.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-06-20,2006,6,20,,26.5,,11.5,,19.0,,0.0,,1.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-06-21,2006,6,21,,22.0,,13.0,,17.5,,0.5,,0.0,,12.0,,0.0,,12.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-06-22,2006,6,22,,23.0,,11.0,,17.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-06-23,2006,6,23,,24.5,,11.0,,17.8,,0.2,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-06-24,2006,6,24,,23.0,,10.0,,16.5,,1.5,,0.0,,1.2,,0.0,,1.2,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-06-25,2006,6,25,,25.5,,9.5,,17.5,,0.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-06-26,2006,6,26,,25.0,,12.0,,18.5,,0.0,,0.5,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-06-27,2006,6,27,,24.0,,8.0,,16.0,,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-06-28,2006,6,28,,26.5,,10.5,,18.5,,0.0,,0.5,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-06-29,2006,6,29,,32.0,,14.0,,23.0,,0.0,,5.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-06-30,2006,6,30,,28.0,,16.0,,22.0,,0.0,,4.0,,7.0,,0.0,,7.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-07-01,2006,7,1,,28.0,,14.0,,21.0,,0.0,,3.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-07-02,2006,7,2,,27.0,,13.5,,20.3,,0.0,,2.3,,5.4,,0.0,,5.4,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-07-03,2006,7,3,,24.0,,10.0,,17.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-07-04,2006,7,4,,25.5,,8.5,,17.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-07-05,2006,7,5,,29.0,,11.0,,20.0,,0.0,,2.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-07-06,2006,7,6,,32.0,,14.0,,23.0,,0.0,,5.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-07-07,2006,7,7,,32.5,,14.0,,23.3,,0.0,,5.3,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-07-08,2006,7,8,,28.5,,16.5,,22.5,,0.0,,4.5,,1.0,,0.0,,1.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-07-09,2006,7,9,,18.5,,9.5,,14.0,,4.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-07-10,2006,7,10,,26.0,,7.5,,16.8,,1.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-07-11,2006,7,11,,35.5,,10.5,,23.0,,0.0,,5.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-07-12,2006,7,12,,30.0,E,13.0,,21.5,E,0.0,E,3.5,E,3.0,E,0.0,,3.0,E,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-07-13,2006,7,13,,26.0,E,14.0,E,20.0,E,0.0,E,2.0,E,0.0,T,0.0,,0.0,T,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-07-14,2006,7,14,,32.0,,12.0,,22.0,,0.0,,4.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-07-15,2006,7,15,,33.5,,13.5,,23.5,,0.0,,5.5,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-07-16,2006,7,16,,34.0,,15.5,,24.8,,0.0,,6.8,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-07-17,2006,7,17,,28.0,,12.0,,20.0,,0.0,,2.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-07-18,2006,7,18,,33.5,,12.0,,22.8,,0.0,,4.8,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-07-19,2006,7,19,,27.5,,14.5,,21.0,,0.0,,3.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-07-20,2006,7,20,,30.0,,9.0,,19.5,,0.0,,1.5,,0.0,T,0.0,,0.0,T,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-07-21,2006,7,21,,32.0,,11.5,,21.8,,0.0,,3.8,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-07-22,2006,7,22,,33.0,,12.0,,22.5,,0.0,,4.5,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-07-23,2006,7,23,,34.5,,14.5,,24.5,,0.0,,6.5,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-07-24,2006,7,24,,31.5,,15.5,,23.5,,0.0,,5.5,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-07-25,2006,7,25,,30.0,,17.0,,23.5,,0.0,,5.5,,0.0,T,0.0,,0.0,T,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-07-26,2006,7,26,,31.0,,11.5,,21.3,,0.0,,3.3,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-07-27,2006,7,27,,32.5,,12.0,,22.3,,0.0,,4.3,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-07-28,2006,7,28,,23.5,,15.0,,19.3,,0.0,,1.3,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-07-29,2006,7,29,,25.0,,8.5,,16.8,,1.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-07-30,2006,7,30,,33.0,,9.0,,21.0,,0.0,,3.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-07-31,2006,7,31,,28.0,,16.0,,22.0,,0.0,,4.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-08-01,2006,8,1,,28.5,,9.0,,18.8,,0.0,,0.8,,2.8,,0.0,,2.8,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-08-02,2006,8,2,,30.5,,11.5,,21.0,,0.0,,3.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-08-03,2006,8,3,,28.0,,10.5,,19.3,,0.0,,1.3,,26.0,,0.0,,26.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-08-04,2006,8,4,,27.0,,12.5,,19.8,,0.0,,1.8,,2.0,,0.0,,2.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-08-05,2006,8,5,,27.5,,14.0,,20.8,,0.0,,2.8,,1.4,,0.0,,1.4,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-08-06,2006,8,6,,25.5,,12.0,,18.8,,0.0,,0.8,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-08-07,2006,8,7,,30.0,,7.5,,18.8,,0.0,,0.8,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-08-08,2006,8,8,,33.0,,15.0,E,24.0,E,0.0,E,6.0,E,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-08-09,2006,8,9,,31.0,,16.0,,23.5,,0.0,,5.5,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-08-10,2006,8,10,,31.0,,15.0,,23.0,,0.0,,5.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-08-11,2006,8,11,,28.5,,15.0,,21.8,,0.0,,3.8,,18.2,,0.0,,18.2,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-08-12,2006,8,12,,28.0,,16.0,,22.0,,0.0,,4.0,,5.4,,0.0,,5.4,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-08-13,2006,8,13,,23.0,,13.0,,18.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-08-14,2006,8,14,,25.0,,11.0,,18.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-08-15,2006,8,15,,28.0,,9.5,,18.8,,0.0,,0.8,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-08-16,2006,8,16,,30.5,,14.0,E,22.3,E,0.0,E,4.3,E,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-08-17,2006,8,17,,25.0,,12.0,,18.5,,0.0,,0.5,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-08-18,2006,8,18,,24.0,,12.0,,18.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-08-19,2006,8,19,,28.5,,9.5,,19.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-08-20,2006,8,20,,31.5,,10.0,,20.8,,0.0,,2.8,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-08-21,2006,8,21,,25.0,E,8.5,,16.8,E,1.2,E,0.0,E,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-08-22,2006,8,22,,,M,10.0,,,M,,M,,M,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-08-23,2006,8,23,,28.0,,13.0,E,20.5,E,0.0,E,2.5,E,0.0,T,0.0,,0.0,T,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-08-24,2006,8,24,,21.0,,,M,,M,,M,,M,24.6,,0.0,,24.6,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-08-25,2006,8,25,,25.0,,13.0,,19.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-08-26,2006,8,26,,27.0,,11.0,,19.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-08-27,2006,8,27,,31.0,,10.0,,20.5,,0.0,,2.5,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-08-28,2006,8,28,,23.0,,9.5,,16.3,,1.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-08-29,2006,8,29,,27.0,E,6.0,,16.5,E,1.5,E,0.0,E,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-08-30,2006,8,30,,29.0,,11.0,E,20.0,E,0.0,E,2.0,E,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-08-31,2006,8,31,,24.0,,13.5,,18.8,,0.0,,0.8,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-09-01,2006,9,1,,23.5,,6.5,,15.0,,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-09-02,2006,9,2,,,M,6.0,,,M,,M,,M,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-09-03,2006,9,3,,28.0,,,M,,M,,M,,M,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-09-04,2006,9,4,,28.5,,7.0,,17.8,,0.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-09-05,2006,9,5,,30.0,,10.5,,20.3,,0.0,,2.3,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-09-06,2006,9,6,,29.0,,10.0,,19.5,,0.0,,1.5,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-09-07,2006,9,7,,25.0,,10.5,,17.8,,0.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-09-08,2006,9,8,,16.0,,0.0,,8.0,,10.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-09-09,2006,9,9,,20.0,,-0.5,,9.8,,8.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-09-10,2006,9,10,,23.5,,3.5,,13.5,,4.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-09-11,2006,9,11,,24.5,,6.5,,15.5,,2.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-09-12,2006,9,12,,29.5,,8.0,,18.8,,0.0,,0.8,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-09-13,2006,9,13,,31.5,,7.0,,19.3,,0.0,,1.3,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-09-14,2006,9,14,,24.0,,13.0,E,18.5,E,0.0,E,0.5,E,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-09-15,2006,9,15,,30.5,,11.0,,20.8,,0.0,,2.8,,4.2,,0.0,,4.2,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-09-16,2006,9,16,,15.0,,11.0,,13.0,,5.0,,0.0,,14.6,,0.0,,14.6,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-09-17,2006,9,17,,8.5,,7.0,,7.8,,10.2,,0.0,,3.0,,0.0,,3.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-09-18,2006,9,18,,9.5,,4.5,,7.0,,11.0,,0.0,,1.0,,0.0,,1.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-09-19,2006,9,19,,12.5,,3.5,,8.0,,10.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-09-20,2006,9,20,,17.0,,0.5,,8.8,,9.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-09-21,2006,9,21,,16.0,,1.5,,8.8,,9.2,,0.0,,3.0,,0.0,,3.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-09-22,2006,9,22,,14.5,,5.0,,9.8,,8.2,,0.0,,1.4,,0.0,,1.4,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-09-23,2006,9,23,,16.0,,2.0,,9.0,,9.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-09-24,2006,9,24,,20.5,,5.0,,12.8,,5.2,,0.0,,1.4,,0.0,,1.4,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-09-25,2006,9,25,,19.0,,4.5,,11.8,,6.2,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-09-26,2006,9,26,,14.0,,4.5,,9.3,,8.7,,0.0,,1.2,,0.0,,1.2,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-09-27,2006,9,27,,13.0,,1.5,,7.3,,10.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-09-28,2006,9,28,,9.5,,-3.0,,3.3,,14.7,,0.0,,2.2,,0.0,,2.2,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-09-29,2006,9,29,,19.0,,4.0,E,11.5,E,6.5,E,0.0,E,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-09-30,2006,9,30,,21.0,,-1.0,,10.0,,8.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-10-01,2006,10,1,,26.0,,8.5,,17.3,,0.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-10-02,2006,10,2,,19.0,,5.5,,12.3,,5.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-10-03,2006,10,3,,12.5,,5.5,,9.0,,9.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-10-04,2006,10,4,,16.5,,-2.0,E,7.3,E,10.7,E,0.0,E,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-10-05,2006,10,5,,21.0,,0.5,E,10.8,E,7.2,E,0.0,E,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-10-06,2006,10,6,,22.0,,8.0,E,15.0,E,3.0,E,0.0,E,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-10-07,2006,10,7,,23.0,,8.0,E,15.5,E,2.5,E,0.0,E,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-10-08,2006,10,8,,15.0,,5.0,E,10.0,E,8.0,E,0.0,E,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-10-09,2006,10,9,,10.0,,-3.0,E,3.5,E,14.5,E,0.0,E,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-10-10,2006,10,10,,7.0,,-3.0,E,2.0,E,16.0,E,0.0,E,0.0,,0.0,T,0.0,T,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-10-11,2006,10,11,,-0.5,,-6.0,,-3.3,,21.3,,0.0,,0.0,,3.0,,3.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-10-12,2006,10,12,,2.5,,-6.5,,-2.0,,20.0,,0.0,,0.0,,0.0,,0.0,,2.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-10-13,2006,10,13,,7.0,,-2.5,,2.3,,15.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-10-14,2006,10,14,,6.5,,-6.5,,0.0,,18.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-10-15,2006,10,15,,13.5,,-5.5,,4.0,,14.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-10-16,2006,10,16,,4.5,,3.0,E,3.8,E,14.2,E,0.0,E,0.0,T,0.0,,0.0,T,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-10-17,2006,10,17,,1.0,,-1.0,,0.0,,18.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-99.29,49.28,BALDUR,5010140,2006-10-18,2006,10,18,,6.5,,-2.5,,2.0,,16.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
